account_id,account_age_days,kyc_status,account_type,is_mule
ACC669B4C9029,1073,FULL,SAVINGS,False
ACC34BD1A53CB,62,FULL,SAVINGS,False
ACCFE41AECD60,1823,FULL,SAVINGS,False
ACC7049CE8794,2885,FULL,SAVINGS,False
ACC7A3D835CFE,609,FULL,SAVINGS,False
ACC192890BFDF,1137,FULL,WALLET,False
ACCC61D48359C,1643,FULL,SAVINGS,False
ACC6F24E2492C,1566,FULL,SAVINGS,False
ACC0A024D9F21,2879,MINIMAL,SAVINGS,False
ACC7FEB24DC90,2373,FULL,CURRENT,False
ACC44BD6A73BE,498,FULL,SAVINGS,False
ACC8A70FC1468,384,FULL,WALLET,False
ACC11FD6C0571,2514,FULL,WALLET,False
ACC70055C2AEC,2771,FULL,SAVINGS,False
ACC09DAA3B5BF,923,FULL,WALLET,False
ACCC6EE3A3D7D,2595,FULL,SAVINGS,False
ACC34EC191532,2053,FULL,SAVINGS,False
ACCDF76A96822,1157,FULL,SAVINGS,False
ACC02CFB7874F,180,FULL,CURRENT,False
ACCFD84A0C9F5,1606,FULL,SAVINGS,False
ACC5960B263BD,2609,FULL,SAVINGS,False
ACC8F33DE166F,946,FULL,SAVINGS,False
ACCCE3E6382EA,1938,FULL,SAVINGS,False
ACC0656C67383,2924,FULL,CURRENT,False
ACCD81C85C8F2,609,FULL,SAVINGS,False
ACC2A50E9783E,2348,FULL,SAVINGS,False
ACC86AA96BB31,2143,MINIMAL,CURRENT,False
ACC4A9F7EDA5D,1731,MINIMAL,SAVINGS,False
ACCB0C6A9B853,841,FULL,CURRENT,False
ACCBDC8C07005,1916,FULL,SAVINGS,False
ACC3C1655799B,606,FULL,SAVINGS,False
ACCDA7A466EF9,915,FULL,SAVINGS,False
ACC9A9336C799,2127,MINIMAL,SAVINGS,False
ACC3C91EA9EF7,2610,FULL,SAVINGS,False
ACCF8E7BA6522,638,FULL,SAVINGS,False
ACCAA40C829F2,346,FULL,SAVINGS,False
ACCB38DFCDCA3,1363,FULL,SAVINGS,False
ACC0FF2BFDCB7,110,FULL,SAVINGS,False
ACCD552E32975,115,FULL,CURRENT,False
ACC5D23468874,2210,FULL,SAVINGS,False
ACCACEB3C0AAA,1108,MINIMAL,SAVINGS,False
ACC3E7CC325EF,2912,FULL,SAVINGS,False
ACC7BAFD4E969,2957,FULL,SAVINGS,False
ACC190DD97EFD,1549,FULL,SAVINGS,False
ACC72AFCDB65C,118,FULL,CURRENT,False
ACC6841059C68,1407,FULL,SAVINGS,False
ACC32D2874DB5,1554,MINIMAL,SAVINGS,False
ACCADD4AA571B,1795,FULL,SAVINGS,False
ACC0BBC105957,2232,FULL,SAVINGS,False
ACCC4CD77D0FD,2962,FULL,WALLET,False
ACCF3095850D1,293,FULL,SAVINGS,False
ACC7E5521723C,661,FULL,SAVINGS,False
ACC53C23B5D7C,440,FULL,SAVINGS,False
ACCEF53A16F4E,213,FULL,SAVINGS,False
ACC767DFE6BE1,1376,FULL,SAVINGS,False
ACC7301F259CA,2595,FULL,CURRENT,False
ACC2C2DF0EA9D,2125,FULL,SAVINGS,False
ACCC5302FAF92,2917,FULL,SAVINGS,False
ACC0480C46E03,1580,FULL,SAVINGS,False
ACCC23A547FD2,627,FULL,SAVINGS,False
ACC330265E677,627,FULL,SAVINGS,False
ACCB0BEE44B62,345,FULL,SAVINGS,False
ACC18898A3A95,1661,FULL,SAVINGS,False
ACC7F62FC0378,1948,FULL,SAVINGS,False
ACCAAE5B82111,1488,FULL,SAVINGS,False
ACCA644EAA1D5,2066,FULL,CURRENT,False
ACC3487C40773,1011,FULL,SAVINGS,False
ACCC4F785FDC1,2791,FULL,SAVINGS,False
ACCE4499D979B,1334,FULL,CURRENT,False
ACC7A0EB29ADA,2308,FULL,SAVINGS,False
ACC40658BA8F3,1802,FULL,WALLET,False
ACC7EA812519F,2477,FULL,SAVINGS,False
ACCE119D60AF5,2416,FULL,CURRENT,False
ACCD874DF404E,2109,MINIMAL,CURRENT,False
ACC4B08AE3654,302,FULL,SAVINGS,False
ACC20F5DD1DF6,2258,FULL,CURRENT,False
ACCC986608CC9,2607,FULL,CURRENT,False
ACCDCA08D63F9,1538,FULL,SAVINGS,False
ACCEB0B905994,790,MINIMAL,SAVINGS,False
ACCA3140A17CA,689,FULL,SAVINGS,False
ACCC4082A33A0,1384,FULL,WALLET,False
ACC6CF7D4A025,1353,FULL,SAVINGS,False
ACC0DF2014AC1,810,FULL,SAVINGS,False
ACCEC2760091B,2107,FULL,SAVINGS,False
ACCAB0557EE84,2553,MINIMAL,SAVINGS,False
ACC11DEA1D170,992,FULL,SAVINGS,False
ACCC51E379D93,2081,FULL,WALLET,False
ACC58BA8A916F,849,FULL,SAVINGS,False
ACC7BA7B6A970,1241,FULL,SAVINGS,False
ACC42CCD42BC9,2946,FULL,CURRENT,False
ACCE5E6615917,2771,FULL,SAVINGS,False
ACC6859F8FF65,1635,MINIMAL,SAVINGS,False
ACC561F21BAE1,1506,FULL,SAVINGS,False
ACCFF6C94AE81,2174,FULL,WALLET,False
ACC58F7AC24A9,2972,FULL,SAVINGS,False
ACCF8E276A567,2975,MINIMAL,SAVINGS,False
ACCA11462BAC3,142,FULL,SAVINGS,False
ACCC7745BDA26,60,FULL,SAVINGS,False
ACC895715C7EF,1562,FULL,SAVINGS,False
ACC70AEE9F87F,2989,FULL,SAVINGS,False
ACC9E4A850C46,1602,FULL,WALLET,False
ACC8668C8706D,2228,MINIMAL,SAVINGS,False
ACC034ED3C1C3,1275,FULL,SAVINGS,False
ACC810488845A,1098,MINIMAL,SAVINGS,False
ACC1F86CDF3C2,1708,FULL,WALLET,False
ACC64324CB032,2379,FULL,CURRENT,False
ACCFE15BAB948,736,FULL,SAVINGS,False
ACCC2BBFDDE66,243,FULL,SAVINGS,False
ACCD82F03AB00,1737,MINIMAL,SAVINGS,False
ACC1A9C45FCF6,1129,FULL,SAVINGS,False
ACCAAB220A10C,989,MINIMAL,SAVINGS,False
ACC7506CF2A87,2311,FULL,SAVINGS,False
ACC8CB1BD890C,1638,FULL,SAVINGS,False
ACC2FD1533812,1117,FULL,CURRENT,False
ACCE2C8150807,2136,FULL,SAVINGS,False
ACC73257F13D9,550,MINIMAL,SAVINGS,False
ACC88DEB21ED6,1810,FULL,SAVINGS,False
ACCCEB9CCD18D,917,FULL,CURRENT,False
ACCC3D3F0281E,2861,FULL,SAVINGS,False
ACC55E79BFF99,524,FULL,CURRENT,False
ACCB1C2012BF4,626,FULL,SAVINGS,False
ACC4D99A394D0,227,FULL,SAVINGS,False
ACCB7DE8F4F4C,2473,FULL,SAVINGS,False
ACC58179D797C,1885,FULL,SAVINGS,False
ACC26582F5134,489,FULL,WALLET,False
ACC028DB0AAF0,1408,FULL,WALLET,False
ACCAAAFC104F4,2000,FULL,SAVINGS,False
ACC53DF5E0C6D,274,FULL,SAVINGS,False
ACCA4C4516033,1483,MINIMAL,WALLET,False
ACC54471911E3,40,FULL,SAVINGS,False
ACC3824467A08,1688,FULL,SAVINGS,False
ACC13A16D94A2,2855,FULL,SAVINGS,False
ACCD022921E98,1924,MINIMAL,CURRENT,False
ACC594A03ADC7,903,FULL,WALLET,False
ACC11CF006C35,1594,FULL,CURRENT,False
ACCD4841AAAB1,745,FULL,SAVINGS,False
ACC683DE27C31,48,FULL,SAVINGS,False
ACC3547ED63D6,1567,MINIMAL,SAVINGS,False
ACC9384CD2546,492,MINIMAL,SAVINGS,False
ACCD16E421715,2757,FULL,SAVINGS,False
ACC021E9BC7BD,83,FULL,SAVINGS,False
ACCE81B028951,2747,FULL,SAVINGS,False
ACC2CF4CC1C6E,2530,FULL,SAVINGS,False
ACCCC716B457B,229,MINIMAL,CURRENT,False
ACCA1DBEABAC8,1356,FULL,SAVINGS,False
ACC3990703650,2176,MINIMAL,SAVINGS,False
ACC8FC436EEBD,1582,FULL,SAVINGS,False
ACC59F2642092,652,FULL,SAVINGS,False
ACCF1D8069A2A,1622,MINIMAL,CURRENT,False
ACCF8129C16EA,947,FULL,SAVINGS,False
ACC096CA581C8,2128,FULL,SAVINGS,False
ACCAA7A4B8EF4,1848,FULL,SAVINGS,False
ACCE970F3584C,2516,FULL,WALLET,False
ACC529D655A54,1777,MINIMAL,SAVINGS,False
ACC81A3D428D3,1317,MINIMAL,SAVINGS,False
ACC22C8DD76B4,1851,FULL,SAVINGS,False
ACC1315C3F79A,2599,FULL,CURRENT,False
ACCF8B52C92EB,626,FULL,WALLET,False
ACCBCA61E82D0,1353,FULL,SAVINGS,False
ACC9DEF60B53D,1248,FULL,SAVINGS,False
ACCDA99F0CA05,1933,FULL,SAVINGS,False
ACC8D2FD05C5C,2562,FULL,SAVINGS,False
ACC2293885ADF,1918,FULL,WALLET,False
ACC0DA4446B6C,186,FULL,SAVINGS,False
ACC764D88263A,906,FULL,SAVINGS,False
ACC2A33ED9C1C,1374,FULL,SAVINGS,False
ACCA30D7DDF94,1908,FULL,SAVINGS,False
ACCCDD701C2CF,840,FULL,CURRENT,False
ACC3A6DF4EF25,1517,FULL,WALLET,False
ACCEE8F5CB839,1025,FULL,CURRENT,False
ACC1BDF13BE89,1093,FULL,SAVINGS,False
ACC0639F1783C,939,FULL,CURRENT,False
ACCCEB7EBD2D3,767,FULL,CURRENT,False
ACCD1C6147C66,72,FULL,SAVINGS,False
ACC4DECCD14C7,1523,MINIMAL,CURRENT,False
ACC9C66D5BBF8,2063,FULL,SAVINGS,False
ACCA704DE75EF,163,FULL,SAVINGS,False
ACC096F8D9B9F,1979,FULL,SAVINGS,False
ACC59289718B3,1034,MINIMAL,SAVINGS,False
ACCAC84053DD4,2160,FULL,SAVINGS,False
ACC2953FD37FF,1404,FULL,SAVINGS,False
ACCB3D13D8169,768,FULL,SAVINGS,False
ACC6E088C63AA,1611,FULL,SAVINGS,False
ACC80B4C1C89F,1488,MINIMAL,SAVINGS,False
ACC084A807B00,748,FULL,SAVINGS,False
ACC2814AB0D91,2626,MINIMAL,WALLET,False
ACC3D285C07BD,945,FULL,CURRENT,False
ACC6E89A7EC65,2078,FULL,SAVINGS,False
ACC2F5D52970A,591,FULL,SAVINGS,False
ACCE85754E3E8,549,FULL,SAVINGS,False
ACCACC2A3B3DE,2943,FULL,WALLET,False
ACCB194BA4103,224,FULL,SAVINGS,False
ACC30FC6328FE,2836,MINIMAL,CURRENT,False
ACC4BDFD93AA7,2427,FULL,SAVINGS,False
ACC3B2EA31BD6,681,FULL,SAVINGS,False
ACC7E20B8B3BF,1887,FULL,SAVINGS,False
ACC76AB9014A4,2364,FULL,SAVINGS,False
ACCEA5693813F,967,FULL,SAVINGS,False
ACC9853129418,1746,MINIMAL,SAVINGS,False
ACC02F4DF768F,2225,FULL,SAVINGS,False
ACCBEA5492FC2,2395,FULL,CURRENT,False
ACCA02BD054ED,870,MINIMAL,SAVINGS,False
ACCD86184382E,313,MINIMAL,WALLET,False
ACC8C2269B8CD,1939,FULL,SAVINGS,False
ACC20994F8EE6,2362,FULL,CURRENT,False
ACCB1059BCF94,1554,FULL,WALLET,False
ACC00FA759222,1812,MINIMAL,SAVINGS,False
ACCF26634F5A7,2103,FULL,SAVINGS,False
ACCA3045E21DB,2215,FULL,CURRENT,False
ACC700B8ABE8A,1926,FULL,SAVINGS,False
ACC46431CA34C,892,FULL,SAVINGS,False
ACC27344375EE,1835,FULL,SAVINGS,False
ACC7CBAA7BA8F,363,FULL,SAVINGS,False
ACC06F78F9ABE,727,FULL,SAVINGS,False
ACC2083D5B4E2,2115,FULL,SAVINGS,False
ACC6AC290621D,2974,MINIMAL,WALLET,False
ACCA54B1DA18C,887,FULL,SAVINGS,False
ACC2109F6B5E5,1040,FULL,CURRENT,False
ACC1BB8CAAE99,1737,MINIMAL,SAVINGS,False
ACC0F8E714234,348,FULL,SAVINGS,False
ACC66D598A5D3,1685,MINIMAL,CURRENT,False
ACCE89D7D251F,2735,FULL,SAVINGS,False
ACC158E2369A8,1806,FULL,SAVINGS,False
ACCA96C4FD5D0,94,FULL,SAVINGS,False
ACC94419A374D,2340,FULL,SAVINGS,False
ACC93E5C7C3CA,169,FULL,CURRENT,False
ACC42B64F2492,1364,FULL,SAVINGS,False
ACC881DEB3B67,1680,FULL,WALLET,False
ACC8EEB3413E7,1105,FULL,WALLET,False
ACCA17604C7D7,323,FULL,CURRENT,False
ACC88CF408736,1473,FULL,SAVINGS,False
ACC151E747164,2512,MINIMAL,WALLET,False
ACC2C933F53B2,2350,FULL,WALLET,False
ACC13B0483D1C,1448,FULL,SAVINGS,False
ACC1BFAB5BA31,2552,FULL,SAVINGS,False
ACC4437277C33,587,MINIMAL,SAVINGS,False
ACC88DB7D4272,342,FULL,SAVINGS,False
ACCEB25BF5537,1416,FULL,SAVINGS,False
ACCB778FC7DC4,1101,FULL,CURRENT,False
ACC4E81CE38DA,408,MINIMAL,CURRENT,False
ACC7D82426603,526,FULL,CURRENT,False
ACCE19846E965,839,FULL,CURRENT,False
ACC7103B7F203,2473,MINIMAL,WALLET,False
ACC0DF168AEAF,1955,MINIMAL,SAVINGS,False
ACC07C32E29C2,426,FULL,SAVINGS,False
ACCC4FB77E937,101,FULL,SAVINGS,False
ACC1BA2826E5A,1243,FULL,SAVINGS,False
ACC10D4D45ABC,1358,FULL,SAVINGS,False
ACC54CE62FEFF,2402,FULL,SAVINGS,False
ACCD87870D3EA,2515,MINIMAL,SAVINGS,False
ACCA82A690846,291,FULL,CURRENT,False
ACCFA4E62B1C8,2036,FULL,SAVINGS,False
ACC01881409B9,2472,FULL,CURRENT,False
ACCB6E6A462E8,2823,FULL,SAVINGS,False
ACCA6D968B6C2,2818,FULL,SAVINGS,False
ACC941E6BE607,1451,FULL,WALLET,False
ACC50BBCAB7CC,1829,FULL,SAVINGS,False
ACCFCD86A31FE,2227,FULL,SAVINGS,False
ACC30D1E818DB,72,FULL,SAVINGS,False
ACCF62DD36578,2019,FULL,SAVINGS,False
ACCAE0DEA59C9,2427,FULL,SAVINGS,False
ACC6403D689CE,498,FULL,SAVINGS,False
ACC90C2F045E9,1030,FULL,SAVINGS,False
ACC137F22E809,1057,FULL,CURRENT,False
ACCA8106931D9,894,FULL,SAVINGS,False
ACC95A2324D60,2307,FULL,SAVINGS,False
ACCC1098E3051,882,MINIMAL,SAVINGS,False
ACC3261FB6327,1400,FULL,SAVINGS,False
ACC6D36FC7A15,1260,FULL,CURRENT,False
ACC04F633DA81,1191,FULL,SAVINGS,False
ACC73BB61B4BB,261,FULL,SAVINGS,False
ACCD5E48CAE84,2156,FULL,SAVINGS,False
ACC709BB6E3BE,2923,FULL,WALLET,False
ACCF559DF6F30,1708,FULL,SAVINGS,False
ACC38965A5890,1908,FULL,CURRENT,False
ACCE5B7C710AB,1668,FULL,CURRENT,False
ACC58EAC06789,2896,FULL,SAVINGS,False
ACC9E204992B2,2399,FULL,SAVINGS,False
ACCACFC253459,2867,MINIMAL,SAVINGS,False
ACC1CEE8865BC,977,MINIMAL,SAVINGS,False
ACC35F6EC86D6,1781,FULL,SAVINGS,False
ACCBD6B17B7E7,452,FULL,SAVINGS,False
ACC0486CF534E,1223,FULL,CURRENT,False
ACCD62E2627CE,2493,FULL,SAVINGS,False
ACCAC413C90E6,280,FULL,SAVINGS,False
ACC38303F6D21,2159,FULL,SAVINGS,False
ACC960AF79C9E,1470,FULL,WALLET,False
ACC308647F865,794,FULL,CURRENT,False
ACC1F5BC67AB6,1691,FULL,WALLET,False
ACC8AA38B2668,34,FULL,WALLET,False
ACC9567F58F58,1539,FULL,SAVINGS,False
ACC4864853DF1,759,FULL,SAVINGS,False
ACC28DA1DA424,848,MINIMAL,SAVINGS,False
ACC51C495DE48,2513,FULL,SAVINGS,False
ACCB69455209A,2590,FULL,SAVINGS,False
ACC18B6A7E6E0,2955,FULL,SAVINGS,False
ACCFC5B5A1012,1691,FULL,SAVINGS,False
ACC2158F3FFA6,1701,FULL,SAVINGS,False
ACC3367241500,1254,FULL,WALLET,False
ACC6674556DBA,2329,FULL,CURRENT,False
ACCA5CC123142,2508,FULL,SAVINGS,False
ACC38000569B5,2918,FULL,SAVINGS,False
ACCE707604587,662,FULL,SAVINGS,False
ACC66C748C3D8,2465,FULL,SAVINGS,False
ACCA1FD6C59B9,2554,FULL,WALLET,False
ACCD0218E49B2,2437,FULL,SAVINGS,False
ACC56EA4F0F7C,2645,MINIMAL,SAVINGS,False
ACC5AB097E7D7,402,FULL,SAVINGS,False
ACCFAEF5FBAED,644,FULL,SAVINGS,False
ACCA40A25D8C8,2451,FULL,SAVINGS,False
ACCCF94AB36C6,429,MINIMAL,SAVINGS,False
ACC65D39874DF,101,MINIMAL,CURRENT,False
ACCCA89FD8F3C,878,FULL,WALLET,False
ACC4355D62077,2245,FULL,SAVINGS,False
ACCFF5C64FA60,270,FULL,SAVINGS,False
ACCD702395D3D,1695,FULL,SAVINGS,False
ACC50CECF8721,1020,FULL,CURRENT,False
ACC27F93B7672,234,FULL,SAVINGS,False
ACC6664C6F29B,392,MINIMAL,SAVINGS,False
ACC788CC371CE,2044,FULL,SAVINGS,False
ACCF04C668E3E,1322,FULL,SAVINGS,False
ACC44AD715B45,272,FULL,SAVINGS,False
ACC9EB449A437,2069,FULL,SAVINGS,False
ACCCF8A81F79A,1064,FULL,SAVINGS,False
ACCCDB0B0B875,2835,MINIMAL,SAVINGS,False
ACC9F2EDC1362,2766,FULL,SAVINGS,False
ACCF328C557FB,1686,FULL,SAVINGS,False
ACC6FE46B31AB,89,MINIMAL,SAVINGS,False
ACC2FF11F7081,818,FULL,SAVINGS,False
ACC3FFD7058D6,69,FULL,WALLET,False
ACCA511806749,2555,FULL,SAVINGS,False
ACC31DB0FDA2E,1220,FULL,CURRENT,False
ACCA7EC661120,246,FULL,WALLET,False
ACCFC45A4EF23,610,FULL,SAVINGS,False
ACCDAB9EE4F94,2908,FULL,SAVINGS,False
ACC23A353DAF4,459,FULL,SAVINGS,False
ACC737843058D,2118,FULL,WALLET,False
ACC62B5B63E99,2283,FULL,SAVINGS,False
ACC09F9D2DA1C,1092,FULL,CURRENT,False
ACCF8E2FC5D9E,2086,FULL,CURRENT,False
ACC46049DF4D8,693,FULL,SAVINGS,False
ACC068FC25495,2647,FULL,WALLET,False
ACCC25C2ADAEC,1145,MINIMAL,SAVINGS,False
ACCE4856576DD,1271,FULL,CURRENT,False
ACCFA527BBDCC,732,MINIMAL,CURRENT,False
ACC805641E3A2,792,FULL,SAVINGS,False
ACC90F1BB85B5,62,MINIMAL,CURRENT,False
ACC3EC8CFE695,767,MINIMAL,SAVINGS,False
ACC8B4031A412,513,MINIMAL,SAVINGS,False
ACCFBC145B716,232,FULL,WALLET,False
ACC5860AA0DCC,1459,FULL,SAVINGS,False
ACC4167EA885B,261,FULL,SAVINGS,False
ACCD0B1AE5384,2174,FULL,CURRENT,False
ACC53C56E6769,2519,FULL,SAVINGS,False
ACC5813A1DF20,332,FULL,WALLET,False
ACCEC6B980403,1432,FULL,SAVINGS,False
ACCB408A1585F,821,FULL,SAVINGS,False
ACC3084C33465,1878,FULL,SAVINGS,False
ACCF8EC3A7532,1227,FULL,SAVINGS,False
ACC894E6A9C49,2885,FULL,SAVINGS,False
ACC705DCA3492,2094,FULL,SAVINGS,False
ACC1C1EDF9D45,2622,FULL,WALLET,False
ACC43D608F419,2279,FULL,SAVINGS,False
ACCAE58BC4804,230,FULL,SAVINGS,False
ACC908534BFC4,186,FULL,SAVINGS,False
ACC43F5AFD1B2,1526,FULL,SAVINGS,False
ACCAE07AB1B6D,1577,FULL,SAVINGS,False
ACC7679072F38,1996,FULL,SAVINGS,False
ACCC5A1A39249,2932,FULL,WALLET,False
ACC0BD418AA5C,1004,MINIMAL,WALLET,False
ACC622DC15FEF,527,FULL,WALLET,False
ACC707A51BCB8,1968,FULL,CURRENT,False
ACCBBD830B53B,2162,FULL,SAVINGS,False
ACCFE913194DA,2182,FULL,SAVINGS,False
ACCF08A78FCE1,983,FULL,SAVINGS,False
ACCBBA9CBCDBC,2479,FULL,CURRENT,False
ACCC4C0D9817B,1222,MINIMAL,SAVINGS,False
ACCD32C91D56D,1753,FULL,CURRENT,False
ACC2E3FDB3845,991,FULL,SAVINGS,False
ACC09905E120D,1653,FULL,WALLET,False
ACC7AD1EE6FEB,822,FULL,CURRENT,False
ACC51851AFE9A,1865,MINIMAL,SAVINGS,False
ACCED96529571,2021,FULL,SAVINGS,False
ACCB5733EFB01,1077,FULL,SAVINGS,False
ACCDA1A93BDDE,392,FULL,SAVINGS,False
ACCF62D1C5639,900,MINIMAL,SAVINGS,False
ACC8257B6DC32,331,FULL,SAVINGS,False
ACC73CF5C78FA,2353,FULL,WALLET,False
ACC9DE6A44C30,420,FULL,SAVINGS,False
ACC5C97A940B4,1797,FULL,SAVINGS,False
ACC365B067F65,117,FULL,SAVINGS,False
ACC5C44B8FEBD,1223,FULL,SAVINGS,False
ACC9A9F05121F,1647,FULL,SAVINGS,False
ACC7554914DA7,2007,MINIMAL,WALLET,False
ACCDD3FD6CF75,606,FULL,SAVINGS,False
ACCABAA09DD97,1683,FULL,SAVINGS,False
ACCD671733C7C,2558,FULL,WALLET,False
ACC653FD57FE7,413,FULL,SAVINGS,False
ACCFBB5A6B09E,1685,FULL,SAVINGS,False
ACC840865DB82,1624,FULL,SAVINGS,False
ACCDDCF69913C,2045,FULL,SAVINGS,False
ACC401F3A9C97,133,FULL,SAVINGS,False
ACCDB46E12C05,508,FULL,SAVINGS,False
ACCED55C117C6,1332,FULL,CURRENT,False
ACC0353AEB6B7,2405,FULL,SAVINGS,False
ACC85C8D6F65A,2867,FULL,SAVINGS,False
ACCEB81FB0666,393,FULL,SAVINGS,False
ACCBDEFD89C92,1968,FULL,CURRENT,False
ACC57F656FB8B,522,FULL,CURRENT,False
ACC3BF02B8EA3,2810,FULL,SAVINGS,False
ACC51198AF1D0,2839,FULL,CURRENT,False
ACC6A9CB766F4,2564,FULL,WALLET,False
ACC0F8243DFF0,432,FULL,SAVINGS,False
ACC81656423BA,702,FULL,SAVINGS,False
ACC55DE47CB44,1790,FULL,CURRENT,False
ACC69CBA59770,2975,FULL,CURRENT,False
ACCDC4F517706,1372,FULL,SAVINGS,False
ACCEB726E7120,1981,FULL,SAVINGS,False
ACC18E8E4AAFD,1637,FULL,SAVINGS,False
ACC884FC885DB,75,MINIMAL,CURRENT,False
ACC70E3EEFE96,1274,FULL,SAVINGS,False
ACCEBD48B050C,1441,FULL,SAVINGS,False
ACCA7AF7DE278,2637,FULL,CURRENT,False
ACC7DE2A7E1C1,2010,FULL,WALLET,False
ACCC68D6194DD,1322,FULL,SAVINGS,False
ACC1F4C276917,1017,FULL,CURRENT,False
ACCDE9E1A9C0C,1804,FULL,CURRENT,False
ACCA19DA1C9F8,1538,MINIMAL,CURRENT,False
ACC1E153D7AE9,2956,FULL,CURRENT,False
ACC49CBDB4338,805,FULL,SAVINGS,False
ACC085E7447EB,1894,FULL,SAVINGS,False
ACC02BF70A4B0,1205,MINIMAL,CURRENT,False
ACC1B47086335,2533,FULL,CURRENT,False
ACCD55ACAF814,2951,FULL,SAVINGS,False
ACC13D44BB00F,2400,FULL,SAVINGS,False
ACCB44F0ECC09,2428,FULL,SAVINGS,False
ACC578C141EE8,2304,FULL,WALLET,False
ACC94C70498D5,2877,FULL,SAVINGS,False
ACCA6D88BB8E0,816,FULL,SAVINGS,False
ACCCFDEEC2B59,180,FULL,SAVINGS,False
ACCD0EE918C47,1022,MINIMAL,SAVINGS,False
ACC719100B713,2277,FULL,CURRENT,False
ACCE979C38207,1650,FULL,SAVINGS,False
ACC7D622D878B,313,FULL,SAVINGS,False
ACCB67510A18D,2534,FULL,SAVINGS,False
ACCB00C57215B,2778,FULL,SAVINGS,False
ACC1303A17E4E,30,MINIMAL,SAVINGS,False
ACC52D170A11F,2032,MINIMAL,SAVINGS,False
ACCBC55D43B14,2631,FULL,WALLET,False
ACCA593B516D0,2144,FULL,SAVINGS,False
ACCAA6B076D4D,2295,FULL,SAVINGS,False
ACCA78E518D66,2238,FULL,SAVINGS,False
ACCC43B457779,2186,FULL,SAVINGS,False
ACC1FEE63EB3C,155,FULL,SAVINGS,False
ACC2354482115,2734,FULL,CURRENT,False
ACC4EA4B76B10,2425,FULL,SAVINGS,False
ACC092EB67499,511,FULL,SAVINGS,False
ACC9AB9D8A207,1481,MINIMAL,SAVINGS,False
ACC71601AE957,1737,FULL,SAVINGS,False
ACC98B0A6FD75,2270,FULL,SAVINGS,False
ACCD864AA2B83,1586,FULL,SAVINGS,False
ACCF078750D97,781,MINIMAL,CURRENT,False
ACCB2D2DEBB3E,1442,MINIMAL,SAVINGS,False
ACCDAC4946A9B,2032,FULL,SAVINGS,False
ACC4DE970305D,1696,FULL,SAVINGS,False
ACCC501BEB288,1056,FULL,SAVINGS,False
ACC501CB6CB46,568,FULL,SAVINGS,False
ACCE8CFF36D68,388,FULL,SAVINGS,False
ACCD9B758C574,1556,FULL,SAVINGS,False
ACC620F50C3B7,690,FULL,CURRENT,False
ACCD611B296E8,2393,FULL,SAVINGS,False
ACCC7A2A0BB81,350,MINIMAL,SAVINGS,False
ACC4AE724FD61,1900,FULL,SAVINGS,False
ACCDD06C6E3B2,2382,FULL,SAVINGS,False
ACC257FA4C830,1319,MINIMAL,SAVINGS,False
ACCC39E66F348,746,FULL,WALLET,False
ACC2E6EC6FB12,346,MINIMAL,CURRENT,False
ACCB028400A0A,38,FULL,WALLET,False
ACC726352CF2F,1381,FULL,SAVINGS,False
ACCBE17B81B21,2203,FULL,SAVINGS,False
ACCB894218C0F,2403,MINIMAL,SAVINGS,False
ACC9332EC809C,2971,FULL,CURRENT,False
ACC6DDEF38713,2805,FULL,SAVINGS,False
ACCD71A7853A9,1853,FULL,WALLET,False
ACC58B29479BB,1253,FULL,CURRENT,False
ACCBC16E2A661,1947,MINIMAL,SAVINGS,False
ACCFFA699F4F1,2276,FULL,SAVINGS,False
ACC32591FD2B3,250,FULL,CURRENT,False
ACCCC159E82F3,2799,FULL,SAVINGS,False
ACC80682AFD0F,2780,FULL,SAVINGS,False
ACC8BACE44AAC,1919,MINIMAL,SAVINGS,False
ACC13F228FD6A,2741,FULL,SAVINGS,False
ACC041322FE18,1360,FULL,SAVINGS,False
ACCE6F4C6FE3A,2697,FULL,SAVINGS,False
ACC446A5DB03E,276,FULL,CURRENT,False
ACC3F2C7A17AE,769,MINIMAL,SAVINGS,False
ACC154B44AE69,2636,FULL,CURRENT,False
ACCCC572B0277,866,FULL,SAVINGS,False
ACC4023BC3BE6,1922,FULL,SAVINGS,False
ACCDCBD51A073,1835,MINIMAL,SAVINGS,False
ACC3C44D17A26,2683,FULL,SAVINGS,False
ACC54E12F0F83,1327,FULL,SAVINGS,False
ACC3663771070,1390,MINIMAL,WALLET,False
ACC0ABA760DA1,43,FULL,SAVINGS,False
ACCDE664908BA,2401,FULL,SAVINGS,False
ACCA631CD9A12,1255,FULL,SAVINGS,False
ACC471E2427FB,1664,FULL,SAVINGS,False
ACC0CD787BA18,372,FULL,SAVINGS,False
ACC4E10748B28,1564,FULL,SAVINGS,False
ACC8775E1DBE6,917,FULL,SAVINGS,False
ACCEAB2C862BE,2560,FULL,SAVINGS,False
ACC639B3677A6,910,MINIMAL,CURRENT,False
ACC513548162C,317,FULL,WALLET,False
ACC1295931A35,2765,FULL,WALLET,False
ACCC7059743C2,829,FULL,SAVINGS,False
ACCE6E370189B,1543,FULL,SAVINGS,False
ACCC17ED79023,1234,FULL,SAVINGS,False
ACC30E3BB12B3,2349,FULL,SAVINGS,False
ACCA1A34E420B,2802,FULL,SAVINGS,False
ACCB5ABD211D5,1802,FULL,CURRENT,False
ACCC14AB97FCA,232,MINIMAL,SAVINGS,False
